Destination,Prefix,First Increment,Second Increment,Rate
JAPAN - MOBILE - SOFTBANK MOBILE,8180326,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180356,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180323,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190393,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190667,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180381,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180395,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180377,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,819017,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190342,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190854,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180353,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,819094,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180332,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180328,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,818031,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180333,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180367,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190852,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190396,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,819099,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190397,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190341,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190410,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180364,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180394,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190834,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180374,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190860,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180380,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,819028,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190395,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180354,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190665,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180389,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180357,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190851,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190662,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190835,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180320,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180376,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180352,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180355,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190969,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190809,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180362,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190965,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190853,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190848,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190840,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190664,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190429,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190426,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190297,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190292,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180392,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180363,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180351,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180338,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190807,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190855,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190849,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190660,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190968,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,819064,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190427,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180350,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190846,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190845,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190668,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190666,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,819060,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190862,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190861,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190850,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180397,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180396,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180365,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190295,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180322,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,818030,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190847,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180383,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190296,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180361,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180387,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190298,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190394,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8190299,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180382,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180321,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180325,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,818034,30,6,0.1249
JAPAN - MOBILE - SOFTBANK MOBILE,8180339,30,6,0.1249
JAPAN - NAGANO,81262,30,6,0.0279
JAPAN - NAGOYA,8152,30,6,0.0279
JAPAN - OKAYAMA,81862,30,6,0.0279
JAPAN - OKINAWA,819,30,6,0.0279
JAPAN - OKINAWA,8198,30,6,0.0279
JAPAN - OSAKA,816,30,6,0.0279
JAPAN - OSAKA MILITARY,81611,30,6,0.1249
JAPAN - PREMIUM,816140,30,6,0.1249
JAPAN - PREMIUM,816160,30,6,0.1249
JAPAN - PREMIUM,813160,30,6,0.1249
JAPAN - PROPER,81,30,6,0.0279
JAPAN - SAGAMIHARA,81427,30,6,0.0279
JAPAN - SAITAMATAN,8148,30,6,0.0279
JAPAN - SAKAI,81722,30,6,0.0279
JAPAN - SAPPORO,8111,30,6,0.0279
JAPAN - TOKYO,813,30,6,0.0279
JAPAN - TOKYO MILITARY,81311,30,6,0.1249
JAPAN - YOKOHAMA,8145,30,6,0.0279
JORDAN - AMMAN,9626,30,6,0.0267
JORDAN - FREEPHONE,9628,30,6,0.0275
JORDAN - MOBILE - FASTLINK,962799,30,6,0.0823
JORDAN - MOBILE - FASTLINK,96279,30,6,0.0823
JORDAN - MOBILE - FASTLINK,962796,30,6,0.0823
JORDAN - MOBILE - FASTLINK,962790,30,6,0.0823
JORDAN - MOBILE - FASTLINK,962795,30,6,0.0823
JORDAN - MOBILE - FASTLINK,962797,30,6,0.0823
JORDAN - MOBILE - MOBILCOM,962776,30,6,0.0859
JORDAN - MOBILE - MOBILCOM,96277,30,6,0.0859
JORDAN - MOBILE - MOBILCOM,962777,30,6,0.0859
JORDAN - MOBILE - MOBILCOM,962779,30,6,0.0859
JORDAN - MOBILE - MOBILCOM,962775,30,6,0.0859
JORDAN - MOBILE - OTHER CARRIERS,96274,30,6,0.1085
JORDAN - MOBILE - UMNIAH,96278,30,6,0.0886
JORDAN - PREMIUM,9629,30,6,0.0275
JORDAN - PROPER,962,30,6,0.0275
KAZAKHSTAN - ALMA - ATI,73272,30,6,0.0456
KAZAKHSTAN - ALMATY,77272,30,6,0.0183
KAZAKHSTAN - ALMATY,77273,30,6,0.0833
KAZAKHSTAN - ASTANA,73172,30,6,0.0872
KAZAKHSTAN - ASTANA NEW,77172,30,6,0.0833
KAZAKHSTAN - KARAGANDA,77212,30,6,0.0227
KAZAKHSTAN - KARAGANDA,73212,30,6,0.0567
KAZAKHSTAN - MOBILE,7702,30,6,0.1619
KAZAKHSTAN - MOBILE,7701,30,6,0.1619
KAZAKHSTAN - MOBILE,7705,30,6,0.1619
KAZAKHSTAN - MOBILE,7700,30,6,0.1619
KAZAKHSTAN - MOBILE,7777,30,6,0.1619
KAZAKHSTAN - MOBILE,7707,30,6,0.1619
KAZAKHSTAN - PROPER,776,30,6,0.0833
KAZAKHSTAN - PROPER,772,30,6,0.1043
KAZAKHSTAN - PROPER,771,30,6,0.1043
KENYA - FREEPHONE,254800,30,6,0.1198
KENYA - MOBILE,2547,30,6,0.1358
KENYA - MOBILE - CELTEL,25473,30,6,0.1295
KENYA - MOBILE - SAFARICOM,25472,30,6,0.1236
KENYA - MOBILE - SAFARICOM,254710,30,6,0.1358
KENYA - MOBILE - SAFARICOM,254711,30,6,0.1358
KENYA - MOMBASSA,25411,30,6,0.1198
KENYA - MOMBASSA,25441,30,6,0.1198
KENYA - NAIROBI,25420,30,6,0.1049
KENYA - NAIROBI,254712,30,6,0.1358
KENYA - PREMIUM,254844,30,6,0.1207
KENYA - PREMIUM,254890,30,6,0.1207
KENYA - PREMIUM,254850,30,6,0.1207
KENYA - PREMIUM,2549,30,6,0.1207
KENYA - PREMIUM,254860,30,6,0.1207
KENYA - PREMIUM,254870,30,6,0.1207
KENYA - PREMIUM,254845,30,6,0.1207
KENYA - PROPER,254,30,6,0.1207
KIRIBATI - AUDIOTEXT,6867,30,6,0.7190
KIRIBATI - MOBILE,68630,30,6,0.7190
KIRIBATI - MOBILE,6869,30,6,0.7190
KIRIBATI - PROPER,686,30,6,0.7190
KUWAIT - MOBILE,965502,30,6,0.1337
KUWAIT - MOBILE,965509,30,6,0.1337
KUWAIT - MOBILE,96540,30,6,0.1337
KUWAIT - MOBILE,965508,30,6,0.1337
KUWAIT - MOBILE,96559,30,6,0.1337
KUWAIT - MOBILE,965556,30,6,0.1337
KUWAIT - MOBILE,965579,30,6,0.1269
KUWAIT - MOBILE,96551,30,6,0.1337
KUWAIT - MOBILE,96558,30,6,0.1337
KUWAIT - MOBILE,96550,30,6,0.1337
KUWAIT - MOBILE,96544,30,6,0.1337
KUWAIT - MOBILE,9657,30,6,0.1337
KUWAIT - MOBILE,9659,30,6,0.1337
KUWAIT - MOBILE,965555,30,6,0.1337
KUWAIT - MOBILE,965505,30,6,0.1337
KUWAIT - MOBILE,965578,30,6,0.1269
KUWAIT - MOBILE,965570,30,6,0.1269
KUWAIT - MOBILE,965558,30,6,0.1337
KUWAIT - MOBILE,965550,30,6,0.1337
KUWAIT - MOBILE,965501,30,6,0.1337
KUWAIT - MOBILE,965506,30,6,0.1337
KUWAIT - MOBILE,965507,30,6,0.1337
KUWAIT - MOBILE,965559,30,6,0.1337
KUWAIT - MOBILE,965557,30,6,0.1337
KUWAIT - MOBILE,96555,30,6,0.1337
KUWAIT - MOBILE,965554,30,6,0.1337
KUWAIT - MOBILE,9656,30,6,0.1337
KUWAIT - PROPER,965,30,6,0.0984
KYRGYZSTAN - BISHKEK,996312,30,6,0.1188
KYRGYZSTAN - MOBILE,99657,30,6,0.1316
KYRGYZSTAN - MOBILE,99656,30,6,0.1316
KYRGYZSTAN - MOBILE,996555,30,6,0.1316
KYRGYZSTAN - MOBILE,99651,30,6,0.1316
KYRGYZSTAN - MOBILE,9963129,30,6,0.1316
KYRGYZSTAN - MOBILE,99677,30,6,0.1316
KYRGYZSTAN - MOBILE,99654,30,6,0.1316
KYRGYZSTAN - MOBILE,99658,30,6,0.1316
KYRGYZSTAN - MOBILE,9965,30,6,0.1316
KYRGYZSTAN - MOBILE,9963127,30,6,0.1316
KYRGYZSTAN - MOBILE,99631258,30,6,0.1316
KYRGYZSTAN - MOBILE,996550,30,6,0.1316
KYRGYZSTAN - MOBILE 1,9963,30,6,0.1314
KYRGYZSTAN - PREMIUM,99652,30,6,0.1316
KYRGYZSTAN - PROPER,996,30,6,0.1398
LAOS - MOBILE,85620,30,6,0.0596
LAOS - PROPER,856,30,6,0.0596
LAOS - VIENTIANE,85621,30,6,0.0596
LATVIA - FREEPHONE,37180,30,6,0.2139
LATVIA - MOBILE,3718,30,6,0.2139
LATVIA - MOBILE,3719,30,6,0.2139
LATVIA - MOBILE,3712,30,6,0.2139
LATVIA - MOBILE,3716,30,6,0.2139
LATVIA - MOBILE,37159,30,6,0.2139
LATVIA - MOBILE - BITE,3712550,30,6,0.2139
LATVIA - MOBILE - BITE,3712207,30,6,0.2139
LATVIA - MOBILE - BITE,3712281,30,6,0.2139
LATVIA - MOBILE - BITE,3712587,30,6,0.2139
LATVIA - MOBILE - BITE,371274,30,6,0.2139
LATVIA - MOBILE - BITE,3712284,30,6,0.2139
LATVIA - MOBILE - BITE,371275,30,6,0.2139
LATVIA - MOBILE - BITE,3712280,30,6,0.2139
LATVIA - MOBILE - BITE,3712282,30,6,0.2139
LATVIA - MOBILE - BITE,3712588,30,6,0.2139
LATVIA - MOBILE - BITE,371225,30,6,0.2139
LATVIA - MOBILE - BITE,3712555,30,6,0.2139
LATVIA - MOBILE - BITE,3712206,30,6,0.2139
LATVIA - MOBILE - BITE,3712209,30,6,0.2139
LATVIA - MOBILE - BITE,3712552,30,6,0.2139
LATVIA - MOBILE - BITE,3712585,30,6,0.2139
LATVIA - MOBILE - BITE,3712551,30,6,0.2139
LATVIA - MOBILE - BITE,3712554,30,6,0.2139
LATVIA - MOBILE - BITE,3712553,30,6,0.2139
LATVIA - MOBILE - BITE,3712283,30,6,0.2139
LATVIA - MOBILE - BITE,371279,30,6,0.2139
LATVIA - MOBILE - BITE,371277,30,6,0.2139
LATVIA - MOBILE - BITE,3712586,30,6,0.2139
LATVIA - MOBILE - BITE,3712728,30,6,0.2139
LATVIA - MOBILE - BITE,3712729,30,6,0.2139
LATVIA - MOBILE - BITE,371273,30,6,0.2139
LATVIA - MOBILE - BITE,371276,30,6,0.2139
LATVIA - MOBILE - BITE,3712239,30,6,0.2139
LATVIA - MOBILE - BITE,371221,30,6,0.2139
LATVIA - MOBILE - BITE,3712208,30,6,0.2139
LATVIA - MOBILE - BITE,3712205,30,6,0.2139
LATVIA - MOBILE - LMT,3712559,30,6,0.2139
LATVIA - MOBILE - LMT,371265,30,6,0.2139
LATVIA - MOBILE - LMT,371224,30,6,0.2139
LATVIA - MOBILE - LMT,3712202,30,6,0.2139
LATVIA - MOBILE - LMT,3712204,30,6,0.2139
LATVIA - MOBILE - LMT,3712556,30,6,0.2139
LATVIA - MOBILE - LMT,3712200,30,6,0.2139
LATVIA - MOBILE - LMT,3712201,30,6,0.2139
LATVIA - MOBILE - LMT,371286,30,6,0.2139
LATVIA - MOBILE - LMT,371202,30,6,0.2139
LATVIA - MOBILE - LMT,371262,30,6,0.2139
LATVIA - MOBILE - LMT,371261,30,6,0.2139
LATVIA - MOBILE - LMT,371264,30,6,0.2139
LATVIA - MOBILE - LMT,371263,30,6,0.2139
LATVIA - MOBILE - LMT,371287,30,6,0.2139
LATVIA - MOBILE - LMT,3712849,30,6,0.2139
LATVIA - MOBILE - LMT,371291,30,6,0.2139
LATVIA - MOBILE - LMT,371278,30,6,0.2139
LATVIA - MOBILE - LMT,371292,30,6,0.2139
LATVIA - MOBILE - LMT,371283,30,6,0.2139
LATVIA - MOBILE - LMT,371294,30,6,0.2139
LATVIA - MOBILE - LMT,371266,30,6,0.2139
LATVIA - MOBILE - LMT,371293,30,6,0.2139
LATVIA - MOBILE - LMT,3712557,30,6,0.2139
LATVIA - MOBILE - LMT,3712203,30,6,0.2139
LATVIA - MOBILE - LMT,3712558,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712843,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371253,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371257,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371256,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712018,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371281,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712721,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712013,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712842,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371209,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371290,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371205,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712724,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371206,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371252,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371222,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371250,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712012,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712014,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371280,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712287,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,37123,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371204,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712019,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712289,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712840,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712584,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712580,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712589,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712581,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371285,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712285,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371227,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371208,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371203,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712017,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712011,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712720,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712016,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,37124,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712841,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371254,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371251,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371226,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712722,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371229,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712723,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371289,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712727,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712286,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712288,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712726,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712583,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712725,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712582,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,37121,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,3712015,30,6,0.2139
LATVIA - MOBILE - OTHER CARRIERS,371207,30,6,0.2139
LATVIA - MOBILE - RIGATTA,3712010,30,6,0.2139
LATVIA - MOBILE - TELE2,3712847,30,6,0.2139
LATVIA - MOBILE - TELE2,3712233,30,6,0.2139
LATVIA - MOBILE - TELE2,3712235,30,6,0.2139
LATVIA - MOBILE - TELE2,3712234,30,6,0.2139
LATVIA - MOBILE - TELE2,3712232,30,6,0.2139
LATVIA - MOBILE - TELE2,3712237,30,6,0.2139
LATVIA - MOBILE - TELE2,3712236,30,6,0.2139
LATVIA - MOBILE - TELE2,371295,30,6,0.2139
LATVIA - MOBILE - TELE2,3712230,30,6,0.2139
LATVIA - MOBILE - TELE2,3712231,30,6,0.2139
LATVIA - MOBILE - TELE2,371297,30,6,0.2139
LATVIA - MOBILE - TELE2,371260,30,6,0.2139
LATVIA - MOBILE - TELE2,371298,30,6,0.2139
LATVIA - MOBILE - TELE2,3712848,30,6,0.2139
LATVIA - MOBILE - TELE2,3712844,30,6,0.2139
LATVIA - MOBILE - TELE2,371269,30,6,0.2139
LATVIA - MOBILE - TELE2,371296,30,6,0.2139
LATVIA - MOBILE - TELE2,371299,30,6,0.2139
LATVIA - MOBILE - TELE2,3712845,30,6,0.2139
LATVIA - MOBILE - TELE2,371282,30,6,0.2139
LATVIA - MOBILE - TELE2,371270,30,6,0.2139
LATVIA - MOBILE - TELE2,371288,30,6,0.2139
LATVIA - MOBILE - TELE2,371271,30,6,0.2139
LATVIA - MOBILE - TELE2,371268,30,6,0.2139
LATVIA - MOBILE - TELE2,3712846,30,6,0.2139
LATVIA - MOBILE - TELE2,371267,30,6,0.2139
LATVIA - MOBILE - TELE2,371200,30,6,0.2139
LATVIA - MOBILE - TELE2,3712238,30,6,0.2139
LATVIA - MOBILE - TELE2,371259,30,6,0.2139
LATVIA - PAGER,37185,30,6,0.2139
LATVIA - PREMIUM,37181,30,6,0.2139
LATVIA - PREMIUM,37189,30,6,0.2139
LATVIA - PREMIUM,37190,30,6,0.2139
LATVIA - PROPER,371,30,6,0.1787
LATVIA - RIGA,3717,30,6,0.0412
LATVIA - RIGA,37167,30,6,0.0417
LEBANON - BEIRUT,9611,30,6,0.1104
LEBANON - MOBILE,96171,30,6,0.2184
LEBANON - MOBILE,9613,30,6,0.2184
LEBANON - MOBILE,96170,30,6,0.2184
LEBANON - PREMIUM,96180,30,6,0.1104
LEBANON - PREMIUM,96181,30,6,0.1104
LEBANON - PREMIUM,96191,30,6,0.1104
LEBANON - PREMIUM,96190,30,6,0.1104
LEBANON - PROPER,961,30,6,0.1104
LESOTHO - FREEPHONE,2668,30,6,0.2125
LESOTHO - MOBILE - ECONET,2666,30,6,0.2741
LESOTHO - MOBILE - VODACOM,2665,30,6,0.2741
LESOTHO - PREMIUM,2669,30,6,0.2125
LESOTHO - PROPER,266,30,6,0.2125
LIBERIA - MOBILE,23128,30,6,0.8918
LIBERIA - MOBILE - CELLCOM,2317,30,6,0.2870
LIBERIA - MOBILE - COMIUM,2315,30,6,0.3166
LIBERIA - MOBILE - LIBERCELL,2314,30,6,0.2264
LIBERIA - MOBILE - LONESTAR,2316,30,6,0.2151
LIBERIA - PROPER,231,30,6,0.3421
LIBYA - MOBILE,21892,30,6,0.3179
LIBYA - MOBILE,21891,30,6,0.3179
LIBYA - PROPER,218,30,6,0.2557
LIBYA - TRIPOLI,21821,30,6,0.2484
LIECHTENSTEIN - FREEPHONE,42380,30,6,0.0586
LIECHTENSTEIN - MOBILE,4237,30,6,0.4488
LIECHTENSTEIN - MOBILE,4236,30,6,0.4488
LIECHTENSTEIN - MOBILE,4235,30,6,0.4488
LIECHTENSTEIN - PREMIUM,42384,30,6,0.0586
LIECHTENSTEIN - PREMIUM,42390,30,6,0.0586
LIECHTENSTEIN - PROPER,423,30,6,0.0586
LITHUANIA - FREEPHONE,3708,30,6,0.0517
LITHUANIA - MOBILE,3706,30,6,0.1762
LITHUANIA - PREMIUM,3709,30,6,0.0527
LITHUANIA - PROPER,370,30,6,0.0517
LITHUANIA - VILNIUS,370520,30,6,0.0517
LITHUANIA - VILNIUS,370522,30,6,0.0517
LITHUANIA - VILNIUS,370524,30,6,0.0517
LITHUANIA - VILNIUS,370523,30,6,0.0517
LITHUANIA - VILNIUS,370526,30,6,0.0517
LITHUANIA - VILNIUS,370521,30,6,0.0517
LITHUANIA - VILNIUS,370525,30,6,0.0517
LITHUANIA - VILNIUS,370527,30,6,0.0517
LUXEMBOURG - FREEPHONE,352800,30,6,0.0182
LUXEMBOURG - MOBILE,352698,30,6,0.2239
LUXEMBOURG - MOBILE,352661,30,6,0.2239
LUXEMBOURG - MOBILE,352621,30,6,0.2239
LUXEMBOURG - MOBILE,352691,30,6,0.2239
LUXEMBOURG - MOBILE,352668,30,6,0.2239
LUXEMBOURG - MOBILE,352628,30,6,0.2239
LUXEMBOURG - PREMIUM,352801,30,6,0.0182
LUXEMBOURG - PREMIUM,352901,30,6,0.0182
LUXEMBOURG - PREMIUM,352900,30,6,0.0182
LUXEMBOURG - PREMIUM,352905,30,6,0.0182
LUXEMBOURG - PROPER,352,30,6,0.0201
MACAU - MOBILE,8536,30,6,0.0415
MACAU - PROPER,853,30,6,0.0414
MACEDONIA - MOBILE,3897,30,6,0.3846
MACEDONIA - PAGER,38951,30,6,0.0621
MACEDONIA - PREMIUM,3898,30,6,0.0621
MACEDONIA - PREMIUM,3895,30,6,0.0621
MACEDONIA - PROPER,389,30,6,0.0621
MADAGASCAR - ANTANANARIVO,26120,30,6,0.2268
MADAGASCAR - MOBILE - CELTEL,26133,30,6,0.3792
MADAGASCAR - MOBILE - INTERCEL,26130,30,6,0.3792
MADAGASCAR - MOBILE - ORANGE,26132,30,6,0.3792
MADAGASCAR - MOBILE - SPACETEL,26122,30,6,0.2354
MADAGASCAR - MOBILE - TELMA,26134,30,6,0.3792
MADAGASCAR - PAGER,2615,30,6,0.2268
MADAGASCAR - PREMIUM,2613,30,6,0.3792
MADAGASCAR - PREMIUM,2616,30,6,0.2268
MADAGASCAR - PREMIUM,2617,30,6,0.3792
MADAGASCAR - PROPER,261,30,6,0.2354
MALAWI - MOBILE - CELTEL,2655,30,6,0.1865
MALAWI - MOBILE - CELTEL,2659,30,6,0.1865
MALAWI - MOBILE - TELEKOM NETWORKS MALAWI,2658,30,6,0.1909
MALAWI - MOBILE - TELEKOM NETWORKS MALAWI,2654,30,6,0.1909
MALAWI - PROPER,265,30,6,0.1598
MALAYSIA - JOHOR BAHARU,607,30,6,0.0196
MALAYSIA - KUALA LUMPUR,603,30,6,0.0206
MALAYSIA - MALACCA,606,30,6,0.0206
MALAYSIA - MOBILE,601,30,6,0.0464
